Rg(e1972,e3750) 1
B(e4135,e3496) 1
Ra(e5611,e4199) -1
ML(e1929,e724) -1
Q(e3797,e962) 1
Rg(e1006,e2973) -1
Ra(e942,e507) 1
B(e2155,e1455) -1
Rg(e1129,e3876) 1
Ra(e5810,e5810) -1
E(e122,e3640) -1
Rg(e139,e1003) 1
E(e472,e34) -1
E(e2313,e1147) -1
Ra(e6009,e1010) -1
Ra(e2445,e5191) 1
Rg(e2625,e2658) 1
Rg(e1920,e3161) -1
Q(e49,e1891) 1
Rg(e4172,e1499) -1
Q(e1706,e3709) -1
Ra(e266,e1182) -1
ML(e869,e5555) -1
Q(e912,e2854) 1
ML(e94,e1661) -1
ML(e1248,e909) -1
Iw(e1903,e81) -1
Ra(e678,e2735) 1
Ra(e772,e702) 1
E(e38,e1099) 1
Q(e83,e654) 1
ML(e3425,e1335) -1
ML(e901,e2301) -1
Ra(e0,e6146) -1
Rg(e6921,e309) -1
E(e4679,e3459) -1
ML(e901,e510) -1
E(e43,e2392) -1
ML(e6442,e5927) -1
Rg(e177,e857) -1
E(e159,e248) -1
ML(e1472,e4458) -1
B(e408,e2643) 1
ML(e611,e2731) 1
Ra(e1204,e58) 1
Q(e1168,e3800) 1
E(e2766,e2116) -1
Ra(e5192,e1295) 1
ML(e81,e6282) -1
Ra(e1295,e1505) -1
ML(e1363,e0) -1
Q(e3520,e833) 1
Q(e124,e2382) 1
Rg(e658,e658) -1
Ra(e1246,e2570) 1
Rg(e1840,e4212) 1
ML(e1725,e226) -1
E(e248,e248) -1
ML(e2154,e2160) -1
Rg(e363,e218) 1
Rg(e6493,e3484) 1
Rg(e1121,e105) 1
ML(e133,e505) -1
Ra(e2973,e470) 1
Q(e140,e2138) 1
ML(e23,e1827) -1
Rg(e3320,e605) 1
ML(e624,e1898) -1
E(e201,e6620) -1
Q(e33,e2325) 1
ML(e1248,e2175) -1
Q(e299,e201) -1
Rg(e130,e499) 1
Q(e2689,e1423) 1
ML(e947,e398) -1
E(e2459,e825) -1
E(e375,e4486) -1
Rg(e802,e1797) 1
B(e5625,e1809) -1
ML(e276,e322) -1
ML(e933,e3503) -1
Q(e697,e1416) 1
Q(e1431,e1431) -1
Q(e755,e3143) 1
E(e539,e750) -1
Rg(e5728,e3574) 1
Ra(e201,e3935) -1
B(e132,e132) -1
Rg(e480,e57) 1
Ra(e2800,e2812) 1
ML(e1371,e990) -1
Rg(e1818,e1138) 1
Iw(e6352,e148) 2
ML(e407,e1618) -1
B(e798,e3223) -1
ML(e901,e719) -1
ML(e28,e897) -1
E(e6170,e702) -1
E(e100,e1159) -1
ML(e81,e4889) -1
E(e3020,e912) -1
Rg(e3481,e2796) -1
E(e919,e274) -1
ML(e143,e1076) -1
E(e315,e115) -1
Ra(e5000,e5000) -1
Rg(e750,e4069) -1
E(e2595,e4952) -1
E(e1389,e711) -1
Rg(e1806,e1905) 1
Q(e2153,e2055) 1
B(e834,e262) 1
Rg(e3800,e5007) 1
Rg(e17,e2723) 1
E(e60,e2763) 1
ML(e81,e274) -1
ML(e338,e1076) -1
Q(e2762,e1411) 1
ML(e86,e4160) -1
E(e510,e1347) -1
Rg(e2539,e2415) -1
Ra(e5208,e5208) -1
B(e984,e216) 1
ML(e357,e4446) -1
E(e2329,e1155) -1
Q(e717,e197) 1
Ra(e1085,e585) -1
Ra(e3120,e554) 1
Rg(e1643,e2584) 1
Ra(e3835,e1147) 1
E(e2082,e201) 1
Ra(e137,e1239) 1
E(e598,e1091) -1
E(e2778,e2778) -1
Ra(e3745,e705) 1
E(e1347,e6620) -1
Q(e1722,e2148) 1
Rg(e471,e2421) 1
Rg(e1229,e485) 1
B(e1151,e2744) -1
E(e1267,e1267) -1
ML(e24,e2907) -1
Iw(e140,e60) -1
Ra(e5119,e3085) 1
ML(e354,e465) -1
Ra(e5950,e656) 1
ML(e2678,e219) -1
ML(e1036,e259) -1
B(e1067,e2932) 1
Ra(e121,e2832) 1
Q(e397,e1378) 1
E(e3031,e757) -1
ML(e6814,e2253) -1
Rg(e2881,e69) 1
Rg(e3050,e175) 1
Ra(e2656,e821) 1
ML(e86,e2922) -1
B(e439,e999) 1
Rg(e175,e267) 1
Ra(e1616,e3458) -1
Ra(e370,e852) -1
Q(e1117,e3787) 1
ML(e5137,e1909) -1
ML(e1443,e363) -1
E(e1068,e5634) -1
Ra(e4122,e1601) 1
Q(e3190,e1733) 1
B(e510,e3050) -1
ML(e133,e1326) -1
Q(e1612,e2775) -1
Rg(e833,e1922) 1
Rg(e333,e802) -1
Ra(e4696,e3249) 1
Q(e472,e2082) 1
Q(e986,e507) 1
Rg(e58,e433) 1
E(e1861,e2162) -1
Rg(e5392,e2297) 1
ML(e28,e4038) -1
ML(e1033,e215) -1
Ra(e443,e334) 1
E(e2775,e654) 1
Ra(e3906,e432) -1
Q(e58,e539) 1
Ra(e1546,e2303) -1
Rg(e360,e446) 1
ML(e3340,e1897) -1
Q(e60,e1139) 1
B(e4082,e1558) -1
E(e1411,e443) -1
Q(e2037,e1411) -1
E(e1612,e134) -1
Q(e1773,e1838) 1
Ra(e510,e437) -1
ML(e68,e2942) -1
E(e1113,e19) -1
Rg(e510,e1773) 1
Rg(e225,e472) 1
E(e2811,e3470) -1
Ra(e298,e3389) 1
E(e1376,e4185) -1
Q(e2442,e853) 1
Ra(e1402,e446) 1
ML(e28,e3747) -1
ML(e148,e2644) -1
ML(e1359,e1147) -1
E(e254,e31) -1
ML(e514,e720) -1
Ra(e998,e109) 1
ML(e81,e2501) -1
B(e1891,e1687) 1
Q(e1387,e2055) -1
Ra(e373,e583) 1
Rg(e7,e2038) 1
B(e64,e806) 1
Rg(e3064,e5264) 1
Ra(e5832,e343) 1
Ra(e309,e5407) 1
Ra(e574,e1209) 1
E(e4409,e2169) -1
Rg(e5883,e1927) 1
Q(e3614,e1162) 1
E(e175,e366) -1
E(e1227,e219) -1
Rg(e1037,e1026) 1
Rg(e2973,e3745) -1
E(e1100,e1104) -1
E(e1473,e834) 1
B(e1633,e261) -1
Q(e52,e2147) 1
E(e227,e4182) -1
E(e2205,e102) -1
Ra(e1450,e0) -1
ML(e901,e3774) -1
Rg(e0,e3628) 1
ML(e1344,e834) -1
E(e929,e1919) -1
ML(e148,e653) -1
Ra(e3799,e480) 1
B(e6048,e4906) 1
B(e1205,e51) -1
Ra(e602,e2857) 1
E(e1688,e700) 1
B(e802,e3745) -1
Q(e2147,e215) 1
Ra(e2534,e2813) -1
E(e3060,e139) -1
E(e2826,e1141) -1
Rg(e2258,e1505) 1
E(e311,e1494) -1
Q(e3546,e4212) -1
Q(e2264,e2159) 1
Ra(e2162,e2514) 1
B(e1403,e2077) -1
Q(e515,e515) -1
E(e1458,e711) -1
Ra(e4528,e1246) -1
Ra(e911,e0) -1
E(e1194,e4595) -1
Ra(e258,e290) 1
Ra(e3437,e1376) 1
B(e802,e857) -1
Ra(e328,e40) 1
Rg(e2744,e489) 1
ML(e133,e230) -1
ML(e81,e2731) -1
E(e762,e1809) -1
B(e2675,e360) -1
Rg(e1153,e3576) -1
Rg(e2033,e2495) 1
Ra(e3561,e1362) -1
ML(e28,e323) -1
B(e2717,e2717) -1
Ra(e1003,e2228) 1
Rg(e1098,e291) 1
E(e123,e1748) -1
E(e377,e855) -1
B(e298,e2547) -1
Q(e2949,e2949) -1
Ra(e1379,e370) 1
ML(e6283,e1239) -1
Rg(e556,e1080) 1
Iw(e1706,e1344) -1
B(e62,e654) -1
ML(e81,e4275) -1
ML(e133,e2152) -1
Q(e1145,e52) 1
ML(e81,e6271) -1
Ra(e1746,e886) 1
Rg(e622,e4363) -1
Rg(e89,e2352) -1
ML(e915,e2971) -1
ML(e2678,e2) -1
Ra(e2169,e3375) -1
E(e463,e201) -1
Ra(e1068,e1991) 1
Rg(e515,e363) 1
ML(e869,e2) -1
Q(e201,e1520) 1
ML(e94,e637) -1
B(e2923,e2247) -1
Q(e2948,e2948) -1
ML(e1567,e1556) -1
ML(e401,e2986) -1
Ra(e5809,e5809) -1
ML(e5938,e2782) -1
ML(e2695,e248) -1
Q(e1948,e443) 1
ML(e1248,e40) -1
ML(e276,e69) -1
Ra(e2441,e4808) 1
Ra(e1683,e3910) 1
Ra(e2197,e40) 1
B(e3066,e1950) -1
Ra(e1773,e398) 1
ML(e24,e4292) -1
Ra(e962,e640) 1
Rg(e2703,e942) 1
ML(e5673,e3800) -1
ML(e4261,e47) -1
Ra(e958,e3452) 1
B(e834,e323) 1
E(e2755,e224) 1
ML(e133,e2936) -1
E(e653,e4007) -1
Ra(e2086,e1499) 1
E(e362,e1173) -1
E(e1214,e1835) -1
E(e7,e265) -1
ML(e3945,e3604) -1
E(e1382,e691) -1
Rg(e2890,e6333) 1
E(e1911,e1688) -1
Q(e1549,e1042) 1
ML(e157,e2657) -1
ML(e2238,e3857) -1
ML(e3349,e3954) -1
Iw(e29,e397) -1
B(e1925,e19) 1
ML(e5371,e62) -1
E(e1104,e537) -1
B(e1464,e1893) 1
E(e926,e3775) -1
Rg(e711,e1111) 1
ML(e904,e325) -1
Ra(e126,e880) 1
ML(e5510,e1494) -1
E(e236,e1829) -1
Rg(e899,e1891) 1
Q(e3390,e2499) 1
ML(e24,e719) -1
Ra(e2064,e4736) 1
ML(e1363,e201) -1
B(e3893,e219) 1
Ra(e3745,e419) 1
E(e8,e11) -1
Q(e480,e5381) 1
An(e2326,e1484) -1
Ra(e9,e1066) 1
Q(e3149,e545) 1
Ra(e4492,e3402) 1
E(e472,e731) -1
E(e3853,e5295) -1
Rg(e6663,e130) 1
ML(e81,e613) -1
B(e5741,e1243) 1
Rg(e472,e3932) -1
E(e2974,e1336) 1
ML(e357,e6106) -1
Rg(e62,e325) -1
E(e233,e999) -1
Q(e4772,e6185) 1
Ra(e580,e275) 1
Q(e1315,e1229) -1
Ra(e446,e2220) -1
Ra(e1999,e1805) 1
ML(e94,e2073) -1
Ra(e4786,e242) 1
Rg(e2091,e2755) 1
B(e3227,e419) 1
Ra(e2302,e309) -1
ML(e28,e3783) -1
E(e2074,e3640) -1
ML(e81,e5366) -1
Q(e2075,e834) 1
Q(e2175,e2232) 1
ML(e3037,e410) -1
Q(e298,e634) -1
E(e1026,e428) -1
Rg(e980,e146) 1
B(e1920,e465) -1
Rg(e711,e151) 1
Rg(e4107,e4447) 1
Rg(e3491,e3491) -1
E(e64,e2793) -1
Ra(e3363,e1370) -1
E(e334,e1153) -1
E(e260,e2080) -1
Ra(e1962,e480) -1
E(e4043,e2755) -1
ML(e357,e370) -1
Q(e823,e1972) 1
Ra(e3721,e60) -1
E(e311,e2073) -1
ML(e354,e373) -1
Ra(e248,e353) 1
B(e2271,e5076) 1
B(e966,e62) 1
E(e2987,e480) -1
Q(e876,e2159) 1
Q(e2276,e1835) 1
B(e3375,e42) -1
E(e5220,e1950) -1
E(e755,e635) -1
Rg(e480,e261) 1
B(e802,e2379) -1
Rg(e1091,e3750) -1
ML(e1248,e2044) -1
E(e749,e2102) -1
Rg(e126,e3775) 1
Ra(e1295,e2984) 1
E(e2086,e1032) 1
ML(e1000,e1676) -1
ML(e3964,e2825) -1
E(e1905,e2546) -1
Ra(e4052,e443) -1
Rg(e719,e89) -1
Rg(e3334,e471) 1
Q(e219,e2080) -1
E(e48,e206) -1
E(e485,e6165) -1
E(e593,e719) -1
Ra(e299,e1584) 1
Q(e1528,e1454) 1
Ra(e790,e2684) 1
Q(e100,e166) -1
Rg(e427,e4785) 1
Rg(e2,e1633) 1
ML(e3824,e622) -1
E(e736,e134) -1
E(e1597,e1103) -1
Ra(e4425,e2657) -1
Ra(e128,e1155) 1
B(e2253,e1652) 1
Rg(e556,e980) 1
ML(e2365,e2815) -1
Q(e2580,e1250) 1
E(e1861,e480) 1
Rg(e749,e173) 1
E(e1041,e100) -1
B(e2534,e844) 1
ML(e81,e1520) -1
Ra(e1264,e4423) 1
ML(e98,e1782) -1
Ra(e273,e502) -1
E(e489,e4138) -1
ML(e143,e1568) -1
Ra(e2565,e2263) 1
ML(e3824,e2325) -1
Rg(e3389,e4894) 1
B(e4817,e941) -1
An(e4636,e7209) -1
Ra(e5576,e224) 1
E(e1083,e4171) -1
Rg(e1182,e139) 1
Rg(e1676,e1628) 1
E(e1982,e189) -1
B(e3064,e75) 1
Rg(e3797,e189) -1
ML(e1305,e4781) -1
Rg(e2162,e4371) 1
Q(e370,e740) -1
Q(e363,e1243) 1
E(e4257,e1129) -1
E(e272,e2351) -1
E(e1155,e1387) -1
Rg(e2532,e47) 1
E(e1005,e619) 1
E(e4144,e871) -1
B(e5762,e446) 1
Ra(e1335,e4794) 1
Ra(e216,e1153) 1
Rg(e334,e635) -1
Rg(e2535,e2535) -1
Rg(e1271,e717) 1
E(e4132,e2080) -1
ML(e514,e280) -1
E(e1452,e837) -1
Iw(e1671,e4359) -1
E(e1474,e1870) -1
B(e40,e2070) 1
Rg(e1748,e248) 1
Rg(e5015,e720) -1
Rg(e74,e3840) 1
Rg(e2138,e2441) -1
Ra(e3361,e1927) 1
Ra(e273,e1488) 1
E(e1618,e2441) -1
Q(e2291,e397) 1
Rg(e5386,e2235) 1
Q(e6887,e3614) 1
Rg(e5069,e3293) -1
Ra(e1005,e4393) 1
Q(e651,e1765) 1
Rg(e333,e1548) 1
E(e2382,e248) -1
Ra(e3985,e121) 1
ML(e81,e359) -1
Q(e1713,e446) 1
E(e43,e1) -1
ML(e86,e2575) -1
Rg(e654,e709) -1
Ra(e224,e5007) -1
Ra(e2459,e2503) 1
ML(e1363,e2932) -1
Ra(e848,e1483) 1
B(e272,e3745) -1
Q(e2905,e2905) -1
ML(e86,e1210) -1
Ra(e742,e605) 1
ML(e1000,e980) -1
Ra(e4772,e2552) -1
B(e1540,e1066) 1
Ra(e2608,e2) 1
ML(e933,e1835) -1
Ra(e1824,e4171) 1
E(e3800,e798) -1
Rg(e3611,e5299) 1
Q(e1003,e2637) 1
E(e4119,e1209) -1
E(e471,e7) -1
B(e2220,e4671) 1
E(e1718,e446) -1
Q(e962,e378) 1
Q(e1600,e262) 1
Rg(e847,e2001) 1
ML(e407,e2382) -1
ML(e354,e781) -1
ML(e841,e1215) -1
Rg(e697,e2138) 1
Rg(e2974,e1173) 1
B(e716,e3322) -1
ML(e1363,e371) -1
B(e2658,e2755) 1
E(e2469,e1397) -1
ML(e148,e298) -1
Rg(e4183,e2898) 1
Q(e396,e411) 1
Q(e534,e434) 1
ML(e4434,e5799) -1
Rg(e3210,e3210) -1
E(e477,e1466) -1
E(e5000,e5000) -1
Ra(e1471,e2158) 1
Q(e2929,e833) -1
Q(e974,e201) 1
E(e1944,e711) -1
Q(e2580,e694) 1
B(e426,e2355) 1
Rg(e556,e2608) 1
E(e1825,e1454) -1
B(e39,e3227) 1
ML(e133,e1357) -1
Q(e882,e3040) 1
E(e750,e4089) -1
Rg(e1969,e1976) 1
E(e43,e1779) -1
Ra(e3655,e800) -1
ML(e407,e102) -1
ML(e514,e1962) -1
ML(e86,e6732) -1
E(e366,e298) -1
B(e5034,e5917) 1
B(e297,e1776) -1
ML(e2810,e1352) -1
Rg(e1076,e1076) -1
Rg(e1454,e3066) 1
Ra(e168,e1086) 1
Q(e1972,e507) 1
Rg(e5136,e4284) 1
Q(e6494,e3533) 1
Ra(e1543,e134) 1
Rg(e159,e2020) 1
Ra(e443,e326) -1
ML(e3116,e219) -1
B(e1123,e1479) -1
Rg(e2236,e3774) 1
Ra(e3563,e410) 1
B(e2,e4112) 1
B(e2755,e513) -1
Ra(e724,e2138) 1
ML(e354,e159) -1
ML(e3372,e446) -1
Ra(e1068,e925) 1
Q(e809,e485) 1
ML(e148,e1893) -1
Rg(e21,e21) -1
Ra(e1804,e1921) 1
E(e532,e663) -1
Rg(e4894,e825) 1
Rg(e4289,e5835) 1
Q(e1138,e1005) 1
E(e287,e1173) -1
Rg(e502,e89) 1
Rg(e1643,e749) 1
Rg(e5084,e599) 1
Rg(e578,e3666) 1
ML(e1567,e3793) -1
Iw(e443,e159) -1
E(e1334,e1520) -1
ML(e915,e3835) -1
E(e1159,e537) 1
Rg(e2022,e513) 1
Q(e411,e974) 1
E(e558,e715) -1
ML(e5736,e1032) -1
E(e1029,e2895) -1
ML(e2678,e4145) -1
B(e5195,e1142) 1
Q(e2609,e862) -1
Rg(e16,e295) 1
E(e811,e1239) -1
Rg(e510,e130) 1
Rg(e697,e480) -1
Q(e52,e645) 1
E(e5121,e219) -1
Rg(e4088,e83) 1
ML(e1754,e711) -1
Ra(e826,e588) 1
B(e352,e634) -1
B(e208,e1423) 1
ML(e514,e1797) -1
Ra(e2374,e1563) -1
E(e5728,e5785) -1
Q(e6298,e6298) -1
Rg(e201,e1483) -1
Q(e1949,e1155) -1
Q(e1318,e42) 1
ML(e76,e1834) -1
Q(e507,e1774) 1
Q(e867,e755) 1
E(e1660,e1558) -1
Rg(e830,e472) -1
E(e1937,e1104) -1
Rg(e6570,e785) 1
Rg(e320,e446) 1
E(e1829,e622) 1
ML(e3931,e1888) -1
E(e651,e1173) -1
Ra(e1167,e445) 1
Rg(e219,e1755) -1
Q(e150,e912) -1
Ra(e2285,e5112) 1
Rg(e2971,e1437) 1
Ra(e1475,e2785) 1
Ra(e585,e2583) -1
ML(e181,e1927) -1
Ra(e320,e1315) 1
Ra(e472,e1351) -1
Q(e5856,e5856) -1
Q(e2460,e3418) 1
Q(e1086,e47) 1
ML(e901,e151) -1
B(e2767,e2767) -1
Rg(e1494,e1777) 1
Ra(e1905,e3781) -1
ML(e181,e392) -1
Q(e1117,e912) 1
Rg(e2177,e3495) -1
Ra(e990,e373) 1
Rg(e619,e168) 1
Ra(e266,e2804) 1
Rg(e2091,e1428) 1
Q(e645,e166) 1
Rg(e757,e298) 1
Q(e2987,e3363) -1
ML(e279,e2774) -1
E(e658,e2766) -1
E(e2694,e471) -1
Q(e1774,e1145) 1
Ra(e5876,e3761) -1
Ra(e102,e3785) -1
Ra(e1656,e1656) -1
ML(e133,e7025) -1
Q(e69,e93) 1
B(e2208,e189) 1
Rg(e362,e3899) 1
E(e1103,e201) 1
ML(e24,e2441) -1
Ra(e963,e1934) 1
E(e898,e833) -1
Q(e2069,e106) -1
Ra(e798,e219) 1
Q(e3091,e3091) -1
E(e2766,e2248) -1
Ra(e3772,e612) 1
E(e150,e558) 1
Q(e1304,e537) -1
Rg(e3226,e3226) -1
Rg(e4440,e5038) 1
E(e89,e1242) -1
Q(e1286,e3604) 1
E(e568,e1268) -1
B(e3520,e2086) 1
B(e4856,e4856) -1
B(e532,e2077) -1
Rg(e1211,e2442) -1
Ra(e1205,e473) 1
ML(e2527,e1227) -1
E(e635,e3481) -1
Rg(e3268,e900) 1
B(e495,e562) 1
ML(e81,e3917) -1
Q(e5127,e410) 1
Ra(e1581,e1573) 1
E(e536,e3640) -1
Rg(e0,e1931) -1
Rg(e4724,e2626) 1
ML(e143,e879) -1
ML(e1140,e1777) -1
ML(e81,e2212) -1
Ra(e1731,e705) 1
ML(e3046,e1494) -1
Rg(e0,e165) 1
E(e1418,e2520) -1
Ra(e1776,e2001) 1
ML(e3425,e1897) -1
Iw(e1950,e651) -1
Ra(e1239,e443) 1
ML(e1491,e2881) -1
ML(e24,e4906) -1
Rg(e1073,e2108) 1
Rg(e3178,e4906) 1
Rg(e711,e1809) 1
Rg(e4468,e603) 1
ML(e81,e2025) -1
E(e425,e473) -1
Ra(e3971,e749) 1
Rg(e47,e175) 1
Ra(e824,e443) 1
Ra(e3323,e4700) 1
Rg(e6785,e6785) -1
Ra(e1722,e105) 1
ML(e28,e2077) -1
Ra(e1173,e470) 1
Rg(e309,e588) 1
B(e3481,e2033) 1
Ra(e1804,e446) 1
Ra(e2672,e218) 1
ML(e301,e1123) -1
E(e43,e2086) -1
Ra(e1834,e1402) -1
Ra(e502,e885) 1
B(e4469,e5108) -1
Rg(e699,e1683) 1
Ra(e598,e1454) 1
E(e2298,e1138) -1
Ra(e2746,e554) -1
Q(e1073,e622) 1
E(e695,e3729) -1
ML(e181,e5949) -1
E(e1536,e60) -1
Q(e516,e1779) -1
E(e520,e558) -1
Q(e378,e443) -1
Q(e1156,e2007) 1
Rg(e1456,e1705) -1
ML(e3824,e4164) -1
Ra(e574,e489) 1
Ra(e123,e219) -1
Q(e950,e2964) -1
ML(e1491,e225) -1
B(e1229,e2001) -1
Q(e361,e724) 1
Ra(e2011,e1122) 1
Ra(e1866,e3729) 1
Q(e6349,e2205) -1
ML(e157,e499) -1
E(e5886,e2468) -1
B(e194,e2037) -1
ML(e3908,e1315) -1
B(e2122,e1138) 1
Rg(e363,e40) 1
E(e287,e842) -1
B(e709,e82) 1
Rg(e1457,e1342) -1
ML(e2136,e1641) -1
B(e2488,e1026) 1
E(e1189,e622) -1
Rg(e837,e1592) 1
B(e909,e495) -1
Rg(e52,e91) 1
ML(e4,e144) -1
ML(e28,e2285) -1
Q(e166,e373) 1
Rg(e1349,e1776) 1
Rg(e721,e1318) 1
Ra(e438,e485) 1
E(e47,e102) -1
E(e3178,e1520) -1
E(e3691,e240) -1
Q(e1005,e1454) 1
E(e658,e2967) -1
B(e558,e919) 1
Rg(e719,e2766) -1
Q(e4612,e688) 1
Q(e123,e558) 1
Q(e399,e912) 1
ML(e81,e2352) -1
E(e853,e3124) -1
B(e1927,e124) 1
E(e3951,e47) -1
ML(e3996,e1688) -1
Ra(e3066,e240) -1
Q(e4588,e2237) 1
E(e2,e175) 1
Q(e2235,e724) 1
Rg(e1691,e622) 1
E(e637,e2723) -1
E(e77,e4155) -1
B(e2415,e443) -1
Rg(e3444,e1060) 1
B(e2102,e60) 1
ML(e68,e1618) -1
Rg(e2045,e402) 1
Ra(e2345,e3458) -1
Ra(e1514,e776) 1
ML(e901,e857) -1
Ra(e510,e823) 1
B(e3311,e5754) -1
Rg(e4697,e1604) 1
E(e1162,e287) 1
Rg(e1944,e57) 1
Ra(e1765,e103) 1
E(e2061,e47) -1
Ra(e1208,e299) 1
Q(e711,e1286) 1
Rg(e443,e882) 1
Ra(e1006,e1908) 1
Rg(e588,e711) 1
Q(e3627,e1286) 1
Q(e1842,e495) -1
Ra(e1362,e685) 1
An(e2251,e2251) -1
Q(e216,e1245) 1
E(e439,e4667) -1
Q(e1891,e1010) 1
Q(e258,e309) 1
ML(e3997,e1806) -1
B(e3588,e1142) 1
E(e1145,e272) -1
B(e330,e3658) 1
ML(e4880,e42) -1
Rg(e3800,e962) 1
Ra(e2,e2359) 1
Ra(e5165,e6151) 1
Rg(e1003,e5034) 1
Ra(e244,e244) -1
Rg(e4517,e5520) 1
E(e219,e2442) -1
Rg(e3747,e806) 1
Ra(e1362,e625) 1
E(e522,e4834) -1
Rg(e472,e1483) -1
Q(e3275,e272) 1
Rg(e653,e889) 1
Ra(e5325,e5418) 1
Rg(e1907,e1907) -1
Ra(e602,e485) 1
Ra(e2420,e3456) -1
E(e1870,e2037) -1
Q(e833,e2778) -1
Ra(e5135,e114) -1
Q(e507,e2138) 1
Q(e1026,e1861) 1
Rg(e3170,e5500) -1
E(e671,e5175) -1
ML(e1624,e7) -1
Rg(e598,e1286) -1
Ra(e446,e218) -1
Rg(e881,e4927) 1
E(e937,e1268) 1
Ra(e274,e3772) 1
Rg(e446,e3327) -1
Rg(e2402,e450) 1
Ra(e404,e4740) 1
Ra(e2648,e1295) 1
E(e572,e867) -1
Q(e1260,e596) 1
E(e634,e215) -1
Ra(e0,e485) -1
ML(e901,e4902) -1
Ra(e2355,e418) 1
E(e2468,e558) 1
E(e488,e4052) -1
Q(e1304,e4145) -1
ML(e1371,e122) -1
B(e1647,e4724) 1
Q(e1426,e1227) 1
Ra(e1678,e1153) 1
E(e2502,e4158) -1
Q(e1400,e1494) 1
B(e3000,e2631) -1
Ra(e604,e3132) -1
B(e60,e879) 1
B(e866,e1454) -1
Rg(e2353,e857) 1
B(e2638,e4269) -1
Q(e1243,e1886) 1
B(e4141,e800) 1
E(e572,e201) 1
ML(e338,e519) -1
Ra(e1944,e1776) 1
Rg(e663,e47) 1
Ra(e1096,e1096) -1
B(e109,e177) -1
E(e2874,e31) -1
ML(e2798,e1250) -1
ML(e407,e140) -1
E(e272,e740) -1
B(e1939,e330) -1
ML(e1248,e1327) -1
Rg(e1162,e829) 1
E(e1311,e1215) -1
Ra(e1870,e1122) 1
Rg(e2954,e1891) 1
ML(e81,e2642) -1
ML(e143,e6326) -1
E(e1840,e2468) -1
Rg(e610,e2351) 1
Q(e201,e1351) 1
Q(e833,e1315) 1
Q(e1835,e1103) 1
Ra(e5159,e33) -1
Ra(e4808,e4503) 1
Rg(e446,e121) 1
ML(e28,e2947) -1
B(e1067,e3000) 1
ML(e279,e189) -1
Ra(e1921,e154) 1
Ra(e2325,e2391) 1
Q(e598,e1454) -1
Rg(e2714,e2138) 1
ML(e2246,e1351) -1
Q(e2388,e833) 1
Ra(e298,e1677) 1
Q(e697,e974) 1
Q(e411,e3612) 1
Q(e1671,e1671) -1
E(e1813,e4794) -1
E(e480,e2969) -1
Ra(e332,e3797) -1
E(e185,e522) -1
B(e3668,e240) 1
Rg(e119,e3848) 1
Rg(e4921,e175) 1
Ra(e749,e134) 1
Rg(e937,e4006) 1
Iw(e882,e443) -1
ML(e514,e446) -1
ML(e2365,e724) -1
E(e3403,e1229) -1
E(e649,e237) -1
Ra(e1699,e533) 1
E(e2937,e1010) -1
Q(e1138,e1229) 1
E(e1174,e2325) -1
B(e1402,e2258) 1
Q(e694,e4808) -1
ML(e4516,e2363) -1
ML(e133,e5899) -1
Rg(e1633,e16) 1
E(e1490,e446) -1
Ra(e58,e3697) 1
Rg(e363,e4697) 1
Rg(e471,e2969) 1
Ra(e3525,e5888) 1
An(e6301,e6848) -1
Rg(e1490,e912) 1
ML(e4658,e5710) -1
E(e684,e5928) -1
Rg(e499,e2) 1
Rg(e805,e805) -1
Rg(e262,e1105) 1
ML(e1363,e88) -1
ML(e2154,e3885) -1
ML(e2621,e795) -1
Ra(e287,e1454) -1
Q(e1431,e2942) 1
E(e889,e1108) -1
E(e273,e495) 1
Ra(e3640,e42) -1
Q(e786,e1245) 1
ML(e2678,e1748) -1
E(e124,e31) 1
ML(e1190,e2241) -1
E(e2571,e2571) -1
Ra(e219,e3380) 1
Q(e2613,e5960) 1
E(e1927,e2237) -1
Rg(e622,e1985) -1
Rg(e473,e3298) 1
E(e1159,e287) -1
ML(e3908,e413) -1
Rg(e6332,e5276) 1
E(e4361,e62) -1
Ra(e1976,e38) 1
Iw(e4598,e913) -1
Rg(e2024,e1169) 1
B(e4724,e5794) 1
ML(e1929,e740) -1
B(e1520,e69) 1
Rg(e4736,e5996) 1
E(e323,e844) 2
B(e836,e2117) -1
Rg(e845,e1379) 1
Ra(e3772,e2459) 1
E(e558,e1520) 1
Q(e3495,e2815) 1
ML(e1572,e4051) -1
Rg(e1159,e443) 1
Rg(e502,e3363) -1
Rg(e295,e598) 1
B(e266,e4719) 1
E(e60,e237) 1
Rg(e5891,e1079) 1
Q(e697,e499) 1
Rg(e3886,e149) -1
Rg(e4484,e209) 1
Rg(e1005,e1711) 1
ML(e133,e3379) -1
B(e1976,e2310) 1
B(e1870,e918) 1
Rg(e740,e1103) 1
ML(e143,e5762) -1
ML(e81,e663) -1
Q(e1950,e1629) -1
E(e47,e3240) -1
B(e5321,e2067) 1
Ra(e751,e309) 1
Ra(e2941,e1666) 1
ML(e1491,e2009) -1
ML(e841,e5409) -1
E(e889,e919) -1
ML(e1359,e1005) -1
ML(e133,e1205) -1
ML(e167,e446) -1
Rg(e2219,e3621) 1
Ra(e2699,e3629) 1
Q(e724,e1042) 1
Rg(e485,e4085) 1
E(e480,e2128) -1
ML(e133,e1230) -1
Rg(e724,e4373) 1
Rg(e1809,e4345) 1
E(e477,e622) -1
